SK_ID_CURR,EXT_SOURCE_3,BURO_CREDIT_TYPE_Creditcard_MEAN,EXT_SOURCE_2,PREV_PRODUCT_COMBINATION_CashXSelllow_MEAN,PREV_PRODUCT_COMBINATION_CashStreethigh_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,APPROVED_RATE_DOWN_PAYMENT_MAX,PREV_CODE_REJECT_REASON_HC_MEAN,FLAG_DOCUMENT_3,APPROVED_AMT_ANNUITY_MEAN,APPROVED_HOUR_APPR_PROCESS_START_MEAN,BURO_CREDIT_TYPE_Mortgage_MEAN,APPROVED_DAYS_DECISION_MEAN,PREV_AMT_ANNUITY_MIN,DEF_30_CNT_SOCIAL_CIRCLE,BURO_CREDIT_TYPE_Carloan_MEAN,PREV_AMT_ANNUITY_MEAN,DEF_60_CNT_SOCIAL_CIRCLE,APPROVED_AMT_ANNUITY_MAX,PREV_PRODUCT_COMBINATION_CashXSellhigh_MEAN,PREV_RATE_DOWN_PAYMENT_MAX,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_CHANNEL_TYPE_APCashloan_MEAN,PREV_CNT_PAYMENT_SUM,PREV_NAME_CONTRACT_TYPE_Consumerloans_MEAN,PREV_NAME_CONTRACT_TYPE_Revolvingloans_MEAN,NAME_INCOME_TYPE_Pensioner,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN,PREV_PRODUCT_COMBINATION_POSindustrywithinterest_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,OCCUPATION_TYPE_Drivers,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,POS_MONTHS_BALANCE_SIZE,DAYS_ID_PUBLISH,DAYS_EMPLOYED_PERC,ORGANIZATION_TYPE_Selfemployed,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_MIN,POS_COUNT,REGION_RATING_CLIENT_W_CITY,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM,CODE_GENDER,BURO_CREDIT_ACTIVE_Active_MEAN,REG_CITY_NOT_LIVE_CITY,AMT_GOODS_PRICE,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_DAYS_DECISION_MEAN,ORGANIZATION_TYPE_Military,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Transporttype3,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,PREV_CNT_PAYMENT_MEAN,WALLSMATERIAL_MODE_Panel,PREV_DAYS_DECISION_MIN,PREV_RATE_DOWN_PAYMENT_MEAN,PREV_AMT_GOODS_PRICE_MAX,PREV_APP_CREDIT_PERC_MEAN,ANNUITY_INCOME_PERC,PAYMENT_RATE,PREV_AMT_APPLICATION_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_AMT_CREDIT_SUM_LIMIT_SUM,BURO_CREDIT_TYPE_Consumercredit_MEAN,BURO_MONTHS_BALANCE_SIZE_SUM,PREV_AMT_CREDIT_MAX,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,INSTAL_DBD_MEAN,APPROVED_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_MEAN,POS_SK_DPD_MAX,POS_NAME_CONTRACT_STATUS_Active_MEAN,POS_NAME_CONTRACT_STATUS_Completed_MEAN,POS_NAME_CONTRACT_STATUS_Returnedtothestore_MEAN,INSTAL_DPD_MAX,INSTAL_DBD_MAX,INSTAL_DBD_SUM,PREV_NAME_TYPE_SUITE_nan_MEAN,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_AMT_INSTALMENT_MEAN,INSTAL_AMT_PAYMENT_MIN,INSTAL_AMT_PAYMENT_MAX,INSTAL_AMT_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,APPROVED_DAYS_DECISION_MAX,APPROVED_DAYS_DECISION_MIN,APPROVED_HOUR_APPR_PROCESS_START_MAX,APPROVED_HOUR_APPR_PROCESS_START_MIN,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_PORTFOLIO_POS_MEAN,PREV_NAME_PORTFOLIO_XNA_MEAN,PREV_NAME_PRODUCT_TYPE_walkin_MEAN,PREV_CHANNEL_TYPE_Channelofcorporatesales_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,ORGANIZATION_TYPE_BusinessEntityType3,PREV_NAME_YIELD_GROUP_low_normal_MEAN,PREV_PRODUCT_COMBINATION_CardStreet_MEAN,PREV_PRODUCT_COMBINATION_CashStreetlow_MEAN,PREV_PRODUCT_COMBINATION_POSmobilewithinterest_MEAN,APPROVED_AMT_APPLICATION_MEAN,APPROVED_AMT_CREDIT_MAX,APPROVED_APP_CREDIT_PERC_MIN,ORGANIZATION_TYPE_Construction,INSTAL_COUNT,NAME_INCOME_TYPE_Working,DAYS_LAST_PHONE_CHANGE,REGION_RATING_CLIENT,FLAG_DOCUMENT_18,LIVE_CITY_NOT_WORK_CITY,OCCUPATION_TYPE_Accountants,FLAG_WORK_PHONE,FLAG_EMP_PHONE,OCCUPATION_TYPE_Laborers,NAME_CONTRACT_TYPE_Revolvingloans,DAYS_REGISTRATION,NAME_EDUCATION_TYPE_Highereducation,AMT_ANNUITY,AMT_CREDIT,NAME_FAMILY_STATUS_Married,FLAG_OWN_CAR,TARGET
115332,0.4614823912998385,0.1666666666666666,0.5462666921254518,0.0,0.0,0.0,0.1107869293617729,0.0,0,10229.745,13.0,0.0,-1346.3333333333333,7875.0,1.0,0.0,10229.745,0.0,13285.26,0.0,0.1107869293617729,1,0.3333333333333333,0.0,30.0,0.3333333333333333,0.3333333333333333,0,0.0,1.0,0.0,0.0,0.6666666666666666,0,0.030755,-15056,-926.0,32.0,-3886,0.0615037194473963,0,-1612.8333333333333,-2469.0,32.0,2,-717.9326923076923,-74665.0,1,0.3333333333333333,0,630000.0,1.0,-1346.3333333333333,0,0,0,0.3333333333333333,10.0,0,-1667.0,0.1107869293617729,135000.0,0.6059604701913469,0.1401142857142857,0.0292392082041497,0.0,-169.0,-2102.0,0.0,0.8333333333333334,0.0,169870.5,0.0,0.0,9.134615384615383,30.0,-37.71875,0.0,0.9375,0.0625,0.0,18.0,31.0,950.0,0.3333333333333333,11700.0,383.43677884615386,39877.425,8445.835817307692,193.68,47295.0,8062.399038461538,-25.0,-1186.0,-1667.0,18.0,10.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0.0,0.0,72105.0,169870.5,0.0,0,104.0,0,-1667.0,2,0,0,0,1,1,0,0,-2674.0,0,22068.0,754740.0,0,0,0
280956,0.7597121819739279,0.0,0.7305490163836765,0.0,0.0,0.0,0.0,0.0,1,12031.515,13.0,0.0,-489.0,12031.515,0.0,0.0,12031.515,0.0,12031.515,0.0,0.0,0,0.0,0.0,24.0,0.5,0.0,0,0.0,1.0,0.0,0.0,1.0,0,0.003069,-22255,-1856.0,16.0,-4370,0.0833969894405751,0,-1963.75,-2473.0,16.0,3,-240.75,-3852.0,1,0.0,0,1350000.0,0.5,-256.0,0,0,0,0.5,24.0,0,-489.0,0.0,235926.0,0.8833847242582015,0.2316052631578947,0.0293366666666666,0.0,-1142.0,-2257.0,0.0,1.0,0.0,267070.5,0.5,0.0,7.75,24.0,-8.5,0.0,1.0,0.0,0.0,0.0,14.0,124.0,1.0,0.0,0.0,0.0,12031.515,12031.515,12031.515,12031.515,-13.0,-489.0,-489.0,13.0,13.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,235926.0,267070.5,0.8833847242582015,0,16.0,0,-489.0,3,0,0,0,0,1,0,0,-245.0,1,39604.5,1350000.0,1,0,0
434971,0.4311917977993083,0.1538461538461538,0.6416411485083181,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0,14493.36375,11.5,0.0,-1259.5,11386.755,0.0,0.0,15644.691,0.0,17240.715,0.0,0.0,0,0.0,0.0,42.0,0.0,0.3333333333333333,1,0.1666666666666666,0.8333333333333334,0.0,0.0,0.7692307692307693,0,0.030755,-23521,-1648.0,38.0,-4629,0.118732727990525,0,-1172.0,-2691.0,38.0,2,-1400.75,-50427.0,1,0.2307692307692307,0,270000.0,0.6666666666666666,-884.0,0,0,0,0.5,8.4,0,-2485.0,0.0,405000.0,0.9356566001880328,0.105375,0.0650945144551519,0.0,-133.0,-2385.0,0.0,0.8461538461538461,0.0,405000.0,0.0,0.0,4.722222222222222,42.0,-46.05263157894737,10.0,0.9210526315789472,0.0789473684210526,0.0,28.0,15.0,170.0,0.1666666666666666,15736.5,874.3325,31475.97,14787.72625,1.485,17240.715,13913.39375,-15.0,-133.0,-2485.0,14.0,10.0,0.0,1.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.3333333333333333,0.1666666666666666,0,0.1666666666666666,0.1666666666666666,0.0,0.0,112500.0,143910.0,0.8340561820244211,0,36.0,0,-1302.0,2,0,0,0,0,0,0,0,-4389.0,1,18967.5,291384.0,0,0,0
438518,0.191821602413606,0.0,0.748212322168404,0.3333333333333333,0.0,0.0,0.0,0.0,1,37237.725,18.0,0.0,-698.3333333333334,14637.96,0.0,0.0,37237.725,0.0,74575.215,0.0,0.0,1,0.0,0.0,36.0,0.3333333333333333,0.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0,0.072508,-20578,-4143.0,30.0,-4130,0.2013315190980659,0,-377.0,-377.0,30.0,1,-469.6333333333333,-14089.0,1,1.0,0,945000.0,1.0,-698.3333333333334,0,0,0,0.3333333333333333,12.0,0,-913.0,0.0,1260000.0,0.6220284975273094,0.113525,0.0397818611883746,0.0,-377.0,1449.0,0.0,1.0,0.0,1333179.0,0.3333333333333333,0.0,9.033333333333331,36.0,-16.1,0.0,0.9666666666666668,0.0333333333333333,0.0,4.0,47.0,271.0,0.3333333333333333,13525.919999999998,487.9319999999999,14637.959999999995,51080.4045,1112.04,74575.215,50592.4725,-20.0,-559.0,-913.0,20.0,17.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.0,0.0,469875.0,1333179.0,0.0,0,30.0,0,-623.0,1,0,0,1,0,1,0,0,-134.0,0,40869.0,1027327.5,0,0,0
263502,0.511891801533151,1.0,0.3017483873223456,0.25,0.0,0.0,0.2902849056695209,0.0,1,23524.92,12.5,0.0,-1675.25,4500.0,0.0,0.0,23524.92,0.0,60841.62,0.0,0.2902849056695209,1,0.5,0.0,46.0,0.5,0.25,1,0.0,1.0,0.0,0.0,0.0,0,0.007114,-23197,-1648.0,43.0,-4570,0.118732727990525,0,-237.0,-237.0,43.0,2,-1087.936507936508,-205620.0,1,1.0,0,900000.0,1.0,-1675.25,0,0,0,0.25,11.5,0,-2407.0,0.1451424528347604,1129500.0,0.78803272666382,0.1981041666666666,0.0424964247407937,0.0,-237.0,1021.0,0.0,0.0,0.0,1195101.0,0.25,0.0,4.105820105820106,46.0,-28.88372093023256,0.0,0.9302325581395348,0.0697674418604651,0.0,6.0,27.0,776.0,0.25,816.525,-2594.315476190476,-490325.625,13758.427619047618,0.585,450001.935,16352.743095238096,-40.0,-785.0,-2407.0,14.0,11.0,0.0,0.5,0.25,0.5,0.0,0.0,0.0,0.25,0.5,0,0.0,0.0,0.0,0.25,344307.375,1195101.0,0.0,0,189.0,0,-2407.0,2,0,0,0,0,0,0,0,-4116.0,0,42790.5,1006920.0,0,1,0
357213,0.2115507642052577,1.0,0.4413455153798139,0.0,0.0,0.0,0.1042861550291195,1.0,0,11373.76125,13.0,0.0,-940.5,3231.9,0.0,0.0,3231.9,0.0,16143.57,0.0,0.1558069970087137,0,1.0,0.0,12.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.072508,-15278,-8415.0,5.0,-171,0.5507919884801675,0,-727.6666666666666,-2124.0,5.0,1,-2863.0,-11452.0,1,1.0,0,270000.0,0.0,-2082.0,0,0,0,1.0,12.0,0,-2082.0,0.1558069970087137,31455.0,1.1669449081803005,0.0375,0.05,31455.0,-27.0,-633.0,1705.5,0.0,0.0,26955.0,0.0,0.0,2.5,30.0,-94.0,10.0,0.8,0.2,0.0,18.0,10.0,10.0,1.0,0.0,0.0,0.0,4705.3125,4670.55,4716.9,4705.3125,-2806.0,-434.0,-1490.0,15.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,113226.75,182214.0,0.9045008576425916,0,4.0,0,0.0,1,0,0,0,0,1,0,1,-9342.0,0,13500.0,270000.0,0,0,0
184080,0.7583930617144343,0.0,0.618011417782674,0.0,0.0,0.0,0.3095063399712711,0.0,1,4738.875,10.333333333333334,0.0,-1901.3333333333333,3242.295,1.0,0.0,4738.875,1.0,5732.46,0.0,0.3095063399712711,1,0.0,0.0,22.0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.8333333333333334,0,0.030755,-16283,-1648.0,23.0,-4644,0.118732727990525,0,-1670.8333333333333,-2888.0,23.0,2,-1777.4736842105262,-33772.0,1,0.1666666666666666,0,360000.0,1.0,-1901.3333333333333,0,0,0,0.0,7.333333333333333,0,-2438.0,0.1836343753293133,43740.0,1.199814349809865,0.1580666666666666,0.048939068692206,17955.0,-613.0,-2341.0,0.0,1.0,0.0,38430.0,0.0,0.0,16.473684210526315,22.0,-58.21739130434783,0.0,0.8260869565217391,0.1304347826086956,0.0,0.0,34.0,313.0,0.3333333333333333,0.0,0.0,0.0,5501.962894736842,3233.79,19251.0,5501.962894736842,-1302.0,-1509.0,-2438.0,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,33315.0,38430.0,1.1114206128133706,0,19.0,0,-1757.0,2,0,0,0,0,0,0,0,-9172.0,0,21339.0,436032.0,1,0,0
228719,0.7136313997323308,0.0,0.7046884772392844,0.0,0.0,0.0,0.1089090909090909,0.0,0,36770.625,13.0,0.0,-376.0,36770.625,0.0,0.0,36770.625,0.0,36770.625,0.0,0.1089090909090909,1,0.0,0.0,12.0,0.5,0.0,0,0.0,1.0,0.5,0.0,1.0,0,0.01885,-22360,-151.0,4.0,-4648,0.0067531305903398,0,-718.0,-718.0,4.0,2,-323.3333333333333,-970.0,0,0.0,0,270000.0,0.5,-239.5,0,0,0,0.5,12.0,0,-376.0,0.1089090909090909,398520.0,1.1111111111111112,0.0625,0.05,0.0,-718.0,-415.0,0.0,1.0,0.0,358668.0,0.0,0.0,11.333333333333334,12.0,-10.5,0.0,0.75,0.25,0.0,0.0,15.0,34.0,1.0,0.0,0.0,0.0,122442.42,36770.625,293786.01,122442.42,-287.0,-376.0,-376.0,13.0,13.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1,0.0,0.0,0.0,0.0,398520.0,358668.0,1.1111111111111112,0,3.0,1,-376.0,2,0,0,0,0,1,1,1,-1312.0,0,13500.0,270000.0,1,1,0
116280,0.6754132910917112,0.0,0.485218239640557,0.0,0.0,0.0,0.2610163952284982,0.25,1,10484.52,11.666666666666666,0.0,-2053.333333333333,7097.985,0.0,0.0,10888.74,0.0,12803.22,0.0,0.5229717943959917,1,0.5,0.0,32.0,1.0,0.0,0,0.25,0.75,0.0,0.0,0.8,0,0.018029,-15109,-1462.0,23.0,-4280,0.0967635184327222,1,-1318.2,-1754.0,23.0,3,-2116.5,-42330.0,1,0.2,0,697500.0,0.75,-1900.75,0,0,0,0.0,8.0,1,-2740.0,0.2788119822774335,186318.0,1.3708052385662135,0.29984375,0.053438558189271,42430.5,-670.0,-1603.0,0.0,1.0,0.0,115240.5,0.0,0.0,8.7,22.0,-68.82608695652173,0.0,0.8695652173913043,0.0869565217391304,0.0,0.0,48.0,174.0,0.5,0.0,0.0,0.0,11895.77475,7091.775,32773.905,11895.77475,-1316.0,-1461.0,-2740.0,13.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0.25,0.0,0.0,0.5,81861.0,115240.5,1.1111328048732867,0,20.0,0,-1959.0,3,0,0,0,0,1,0,0,-163.0,0,43177.5,807984.0,1,0,0
237910,0.2340151665320674,0.3333333333333333,0.7136808916398689,0.125,0.125,0.0,0.0,0.0,1,31282.6125,16.5,0.0,-1149.5,7605.495,0.0,0.0,34732.395000000004,0.0,53388.45,0.0,0.0,0,0.0,0.0,246.0,0.25,0.0,0,0.125,0.875,0.125,0.0,0.3333333333333333,0,0.026392,-16603,-644.0,27.0,-145,0.0387881708125037,0,-263.6666666666667,-341.0,27.0,2,-1646.6296296296296,-311213.0,1,0.6666666666666666,0,1350000.0,0.75,-1042.125,0,0,0,0.125,35.142857142857146,0,-2631.0,0.0,1804500.0,0.9235178082805648,0.1252857142857142,0.0292333333333333,0.0,-131.0,-260.0,0.0,0.6666666666666666,0.0,2096307.0,0.5,0.125,5.502645502645502,186.0,-55.48148148148148,0.0,0.8518518518518519,0.1481481481481481,0.0,9.0,30.0,1040.0,0.375,10350.0,664.4757142857143,125585.91,15027.355,67.5,496616.445,14362.879285714283,-36.0,-324.0,-2631.0,18.0,15.0,0.0,0.75,0.0,0.25,0.125,0.25,0.0,0.125,0.125,1,0.125,0.0,0.25,0.0,747225.75,2018875.5,0.8586554926965217,0,189.0,0,-3255.0,2,0,1,0,1,1,0,0,-286.0,1,39465.0,1350000.0,1,1,0
233204,0.622922000268356,0.2,0.6683985917222175,0.0,0.0,0.0,0.1050077184969019,0.3333333333333333,0,21338.13375,9.75,0.0,-1146.25,15666.93,0.0,0.0,32252.31,0.0,36000.0,0.0,0.1050077184969019,1,0.0,0.0,167.0,0.1666666666666666,0.1666666666666666,1,0.3333333333333333,0.6666666666666666,0.0,0.0,0.4,0,0.007114,-19785,-1648.0,22.0,-1588,0.118732727990525,0,-557.6,-1156.0,22.0,2,-1288.05,-25761.0,1,0.6,0,1129500.0,0.6666666666666666,-901.8333333333334,0,0,0,0.3333333333333333,27.83333333333333,0,-1910.0,0.0525038592484509,1170000.0,0.7471016572114048,0.1652708333333333,0.0275983231574736,0.0,-126.0,-938.0,0.0,0.8,0.0,1305909.0,0.0,0.0,7.55,71.0,-41.31818181818182,0.0,0.9090909090909092,0.0909090909090909,0.0,0.0,14.0,151.0,0.6666666666666666,0.0,0.0,0.0,40988.754,15641.775,381045.33,40988.754,-287.0,-465.0,-1910.0,11.0,9.0,0.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0,0.0,0.0,0.0,0.0,142402.5,720000.0,0.0,0,20.0,0,-465.0,2,0,0,0,0,0,0,0,-2561.0,0,35698.5,1293502.5,0,0,0
280111,0.4794489811780563,0.2083333333333333,0.2917052289832478,0.0,0.0,0.0,0.0,0.0,1,11303.865,14.0,0.0,-744.6666666666666,6880.41,0.0,0.0,11303.865,0.0,18031.185,0.0,0.0,1,0.0,0.0,54.0,0.25,0.25,1,0.0,1.0,0.0,0.0,0.8333333333333334,0,0.010966,-22251,-1648.0,24.0,-4393,0.118732727990525,0,-1482.2916666666667,-2772.0,24.0,2,-420.9180327868853,-25676.0,1,0.1666666666666666,0,270000.0,0.75,-590.25,0,0,0,0.5,18.0,0,-1084.0,0.0,315000.0,0.6269414838955929,0.0922666666666666,0.0380889476001761,0.0,-156.0,-2526.0,16671.87,0.7916666666666666,0.0,357619.5,0.0,0.0,3.622950819672131,54.0,-18.5,0.0,0.9583333333333334,0.0416666666666666,0.0,0.0,19.0,221.0,1.0,0.0,0.0,0.0,10988.697540983609,138.51,91235.16,10988.697540983609,-5.0,-361.0,-1084.0,17.0,11.0,0.0,0.75,0.25,0.25,0.25,0.0,0.0,0.5,0.0,0,0.25,0.0,0.0,0.0,149361.0,357619.5,0.0,0,61.0,0,-1084.0,2,0,0,0,0,0,0,0,-3042.0,0,12456.0,327024.0,0,0,0
305522,0.5352762504724826,0.2,0.7283567019606116,0.0,0.0,0.0,0.1042861550291195,0.0,0,11373.76125,13.0,0.0,-940.5,5721.975,0.0,0.0,11984.2509375,0.0,16143.57,0.0,0.1052816710738878,0,0.0,0.0,36.0,0.5,0.0,0,0.0,1.0,0.0,0.0,0.625,0,0.04622,-13396,-2842.0,22.0,-4526,0.2121528814571514,0,-1050.571428571429,-1827.0,22.0,1,-807.5744680851063,-21127.0,1,0.375,0,225000.0,0.8,-789.0,0,0,0,0.2857142857142857,12.0,0,-1502.0,0.0663145451933747,202601.25,0.9715149112810958,0.0416666666666666,0.05,18373.5,-300.0,-1268.0,0.0,0.75,0.0,225000.0,0.0,0.0,10.11904761904762,30.0,-28.59375,0.0,0.9166666666666666,0.0769230769230769,0.0,1.0,31.0,266.0,0.5,0.0,0.0,0.0,12572.687045454544,2314.8,36000.0,12225.8412,-66.0,-434.0,-1490.0,15.0,11.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.2,0.1428571428571428,0,0.1111111111111111,0.0,0.0,0.0,113226.75,182214.0,0.9045008576425916,0,25.0,0,-69.0,1,0,1,1,1,1,0,1,-1461.0,1,11250.0,225000.0,1,0,0
109317,0.7544061731797895,0.25,0.6557477359061711,0.0,0.0,0.0,0.1494566912434347,0.0,1,10519.545,10.0,0.0,-1839.6666666666667,5768.64,0.0,0.0,10519.545,0.0,18488.745,0.0,0.1494566912434347,1,0.25,0.0,34.0,0.75,0.0,0,0.0,0.75,0.0,0.0,0.75,0,0.028663,-10329,-2005.0,31.0,-2977,0.1941136605673347,0,-1011.75,-1471.0,31.0,2,-1641.875,-52540.0,1,0.25,1,225000.0,0.75,-1752.25,0,0,0,0.0,11.333333333333334,0,-2379.0,0.1254191259957865,225000.0,1.0120418148382688,0.1705294117647058,0.05798,31455.0,-131.0,-1378.0,0.0,0.75,0.0,247275.0,0.0,0.0,13.09375,34.0,-55.03225806451613,12.0,0.935483870967742,0.064516129032258,0.0,19.0,38.0,419.0,0.25,18484.47,2311.0931249999994,73954.97999999998,15699.86859375,4.275,117526.86,13388.77546875,-1125.0,-1484.0,-2379.0,12.0,7.0,0.0,0.25,0.0,0.5,0.25,0.25,0.0,0.25,0.25,0,0.25,0.0,0.0,0.25,107970.0,247275.0,0.9099181073703366,0,32.0,0,-1491.0,2,0,0,0,1,1,0,0,-4472.0,0,13045.5,225000.0,1,1,0
122325,0.4776491548517548,0.0,0.7149928039242264,0.0,0.0,0.0,0.0,0.0,0,5992.695,15.0,0.0,-540.0,5992.695,0.0,0.0,5992.695,0.0,5992.695,0.0,0.0,1,0.0,0.0,12.0,1.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0,0.04622,-23026,-1648.0,5.0,-4135,0.118732727990525,0,-1791.0,-2822.0,5.0,1,-493.6666666666667,-1481.0,1,0.0,0,90000.0,1.0,-540.0,0,0,0,0.0,12.0,0,-540.0,0.0,53784.0,0.9044952323293476,0.0755,0.1024330680173661,53784.0,-452.0,-2269.0,0.0,1.0,297.0,59463.0,0.0,0.0,14.666666666666666,12.0,-16.0,0.0,0.8,0.2,0.0,0.0,23.0,44.0,1.0,0.0,0.0,0.0,21507.21,5992.695,52536.24,21507.21,-451.0,-540.0,-540.0,15.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53784.0,59463.0,0.9044952323293476,0,3.0,0,-540.0,1,0,0,0,0,0,0,0,-4886.0,0,10192.5,99504.0,1,1,0
315463,0.5352762504724826,0.2,0.7646141783080623,0.0,0.0,0.0,0.4356439453270233,0.0,1,31243.3875,12.0,0.0,-187.0,2250.0,0.0,0.0,31243.3875,0.0,60236.775,0.0,0.4356439453270233,1,0.0,0.0,6.0,0.5,0.5,0,0.0,1.0,0.0,0.0,0.625,0,0.072508,-20520,-5353.0,6.0,-4083,0.2608674463937622,0,-1050.571428571429,-1827.0,6.0,1,-90.53333333333332,-1358.0,0,0.375,0,940500.0,1.0,-187.0,0,0,0,0.5,3.0,0,-187.0,0.4356439453270233,517131.0,1.3333430021754895,0.1493333333333333,0.0280763911810049,45000.0,-300.0,-1268.0,0.0,0.75,0.0,310275.0,0.0,0.0,5.066666666666666,6.0,-3.5,0.0,1.0,0.0,0.0,0.0,18.0,76.0,0.0,0.0,0.0,0.0,29438.064,477.585,60236.775,29438.064,-13.0,-187.0,-187.0,12.0,12.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0,0.0,0.5,0.0,0.0,281065.5,310275.0,1.0,1,15.0,0,-187.0,1,0,0,0,1,1,1,0,-1730.0,0,30240.0,1077061.5,1,1,0
152058,0.2539628093363117,0.1666666666666666,0.3465200816447525,0.0,0.0,0.1666666666666666,0.0970150462400596,0.0,1,7514.1,11.0,0.0,-202.0,7514.1,0.0,0.0,7514.1,0.0,7514.1,0.0,0.0970150462400596,1,0.5,0.0,8.0,0.5,0.5,1,0.0,1.0,0.0,0.0,0.3333333333333333,0,0.035792,-21850,-1648.0,22.0,-5193,0.118732727990525,0,-593.1666666666666,-1422.0,22.0,2,-2110.7865168539324,-187860.0,1,0.6666666666666666,0,45000.0,0.5,-166.0,0,0,0,1.0,8.0,0,-202.0,0.0970150462400596,50517.0,1.0977899471934285,0.0853333333333333,0.1024,0.0,-14.0,-1224.0,0.0,0.6666666666666666,81.0,46017.0,0.0,0.0,6.50561797752809,8.0,-28.59375,0.0,0.9166666666666666,0.0769230769230769,0.0,0.0,30.0,579.0,1.0,0.0,0.0,0.0,2012.656348314607,35.55,3375.0,2012.656348314607,-1108.0,-202.0,-202.0,11.0,11.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0,0.0,0.5,0.0,0.5,50517.0,46017.0,1.0977899471934285,0,89.0,0,-3478.0,2,0,0,0,0,0,0,0,-5860.0,0,4608.0,45000.0,0,0,0
419524,0.6279908192952864,0.0,0.0306751733020281,0.0,0.0,0.0,0.1089090909090909,0.0,1,7423.717500000001,9.0,0.0,-885.0,5092.38,0.0,0.0,7423.717500000001,0.0,9755.055,0.0,0.1089090909090909,1,0.0,0.0,28.0,0.6666666666666666,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.00712,-19750,-9324.0,28.0,-3299,0.4721012658227848,0,-957.0,-957.0,28.0,2,-544.5925925925926,-14704.0,0,1.0,0,1125000.0,0.6666666666666666,-603.0,0,0,0,0.6666666666666666,14.0,0,-1200.0,0.0544545454545454,96255.0,0.9871803075872956,0.3230769230769231,0.0293398533007334,0.0,-957.0,139.0,0.0,1.0,0.0,86629.5,0.0,0.0,5.7407407407407405,28.0,-19.428571428571427,0.0,0.9642857142857144,0.0357142857142857,0.0,2.0,28.0,155.0,0.6666666666666666,0.0,0.0,0.0,6995.238333333334,5086.305,19174.23,6995.238333333334,-39.0,-570.0,-1200.0,10.0,8.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0,0.3333333333333333,0.0,0.0,0.0,78480.0,86629.5,0.8632495040634799,0,27.0,1,-1200.0,2,0,1,0,0,1,0,0,-6004.0,0,37800.0,1288350.0,1,1,0
